id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
16626797,Mon Sep 17 2018 10:30:19 GMT-0400 (EDT),2018-09-17,2018-09-17 10:30:19 -0400,Eastern Time (US & Canada),,18303,marvelliott,2018-09-17 10:30:31 -0400,2018-09-17 14:23:17 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16626797,https://static.inaturalist.org/photos/25059854/medium.jpg?1537194662,,"",,false,2,0,false,3,"05701, Rutland, VT, US",43.6489087902,-72.9530912732,10,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16631992,Mon Sep 17 2018 10:18:00 GMT-0700 (PDT),2018-09-17,2018-09-17 13:18:00 -0400,Pacific Time (US & Canada),,1154810,tuauariana,2018-09-17 13:18:17 -0400,2018-11-06 14:01:20 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/16631992,https://static.inaturalist.org/photos/25069207/medium.jpg?1537204751,,"",,false,1,0,false,3,"Sonoma County, US-CA, US",38.4579042066,-122.7204962635,10,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16637111,2018-09-17 3:55:13 PM EDT,2018-09-17,2018-09-17 15:55:13 -0400,Eastern Time (US & Canada),,777090,dianasharpe,2018-09-17 16:07:15 -0400,2019-07-27 14:13:02 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16637111,https://static.inaturalist.org/photos/25078325/medium.jpeg?1537214839,,"",,false,1,0,false,2,"ISC, University Dr S, Boston, MA 02125, USA",42.3138618469,-71.0415496826,,,,false,gps,gps,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16638607,2018-09-15 5:30:00 pm GMT-05:00,2018-09-15,2018-09-15 08:30:00 -0400,Ekaterinburg,,1215502,amanda551,2018-09-17 16:54:35 -0400,2018-10-05 17:05:39 -0400,research,,https://www.inaturalist.org/observations/16638607,https://static.inaturalist.org/photos/25080994/medium.jpeg?1537217683,,"",Metallic green sweat bee??,false,1,0,false,2,"7075 W 37th St N, Wichita, KS 67205, USA",37.75154594,-97.42458706,7,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16641733,2018/09/11 9:17 AM CDT,2018-09-11,2018-09-11 10:17:00 -0400,Central Time (US & Canada),,846823,royheilmannagc,2018-09-17 18:43:09 -0400,2019-07-06 22:37:53 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16641733,https://static.inaturalist.org/photos/25085550/medium.jpg?1537223230,,"",,false,1,0,false,,"Shoreview, MN 55126, USA",45.1164858115,-93.1663511945,24,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16644581,2018-09-17 7:12:45 PM CDT,2018-09-17,2018-09-17 20:12:45 -0400,Central Time (US & Canada),,1200493,jairidward,2018-09-17 20:14:44 -0400,2018-09-17 21:03:28 -0400,research,,https://www.inaturalist.org/observations/16644581,https://static.inaturalist.org/photos/25092281/medium.jpeg?1537229693,,"",,false,1,0,false,2,"1702 Co Rd 4, Carlton, MN 55718, USA",46.58932676,-92.47034672,7,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16647770,2018-09-17 5:26:01 PM EDT,2018-09-17,2018-09-17 17:26:01 -0400,Eastern Time (US & Canada),,230937,jennmer,2018-09-17 22:19:53 -0400,2019-08-16 13:09:52 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16647770,https://static.inaturalist.org/photos/25098432/medium.jpeg?1537237202,,"",,false,2,0,false,2,"137 Register Rd, Homerville, GA 31634, USA",31.0581130981,-82.7740020752,,,,false,gps,gps,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16658668,2018/09/10 10:18 AM -0400,2018-09-10,2018-09-10 09:18:00 -0400,Atlantic Time (Canada),,426793,rae1211,2018-09-18 11:14:33 -0400,2019-01-02 11:45:42 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/16658668,https://static.inaturalist.org/photos/25116523/medium.jpg?1537281313,,"","",false,1,0,false,,"Rindge, NH 03461, USA",42.7511964,-72.0098021,3999,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16664803,2018/09/18 8:23 AM EDT,2018-09-18,2018-09-18 08:23:00 -0400,Eastern Time (US & Canada),,284003,ken-potter,2018-09-18 14:50:38 -0400,2018-09-28 00:29:21 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16664803,https://static.inaturalist.org/photos/25128898/medium.jpeg?1537295593,,"",,false,1,0,false,,"Michigan, US",42.41059253,-84.0555915129,198,obscured,,true,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16665450,2018/07/14 10:25 AM CDT,2018-07-14,2018-07-14 11:25:00 -0400,Central Time (US & Canada),,227249,doctorg,2018-09-18 15:14:30 -0400,2018-09-24 09:07:37 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16665450,https://static.inaturalist.org/photos/25130678/medium.jpeg?1537297981,,"",,false,1,0,false,,"Jackson County, MS, USA",30.4516031941,-88.6521199331,21,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16668656,2018-09-18,2018-09-18,,Eastern Time (US & Canada),,371538,tpalmer,2018-09-18 17:02:44 -0400,2019-01-19 19:11:08 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/16668656,https://static.inaturalist.org/photos/25136818/medium.jpeg?1537304561,,"","",false,3,0,false,,Spirit of the Wild WMA,26.620206,-81.410275,,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16676026,2018-09-18 11:21:33 AM CDT,2018-09-18,2018-09-18 12:21:33 -0400,Central Time (US & Canada),,8882,bouteloua,2018-09-18 21:47:53 -0400,2018-09-19 06:24:53 -0400,research,CC0,https://www.inaturalist.org/observations/16676026,https://static.inaturalist.org/photos/25150403/medium.jpeg?1537321677,,"",,false,1,0,false,2,"1307 E Main St, Cary, IL 60013, USA",42.2093602,-88.22205813,5,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16691112,Wed Sep 19 2018 13:40:10 GMT-0400 (EDT),2018-09-19,2018-09-19 13:40:10 -0400,Eastern Time (US & Canada),,1219624,sgcerbone,2018-09-19 13:40:15 -0400,2019-04-20 21:45:35 -0400,research,,https://www.inaturalist.org/observations/16691112,https://static.inaturalist.org/photos/25176792/medium.jpg?1537378826,,"",,false,1,0,false,3,"210 Best St, Buffalo, NY, US",42.9041837762,-78.8605336659,5,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16695847,2018/07/29 8:39 AM EDT,2018-07-29,2018-07-29 08:39:00 -0400,Eastern Time (US & Canada),,154438,birdizlife,2018-09-19 16:28:57 -0400,2018-09-19 17:29:44 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16695847,https://static.inaturalist.org/photos/25184757/medium.jpeg?1537388679,,"",,false,1,0,false,,"Plum Island, Newburyport, MA 01950, USA",42.8125918,-70.8133845,1591,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16697587,Wed Sep 19 2018 08:19:04 GMT-0500 (CDT),2018-09-19,2018-09-19 09:19:04 -0400,Central Time (US & Canada),,486645,garyowendick,2018-09-19 17:22:06 -0400,2018-09-19 17:24:23 -0400,research,,https://www.inaturalist.org/observations/16697587,https://static.inaturalist.org/photos/25188009/medium.jpg?1537392131,,"",,false,1,0,false,3,"2700 E 138th Pl, Chicago, IL, US",41.6448033333,-87.5547783333,8,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16699108,Wed Sep 19 2018 16:32:25 GMT-0500 (CDT),2018-09-19,2018-09-19 17:32:25 -0400,Central Time (US & Canada),,1175754,hatgeist,2018-09-19 18:10:28 -0400,2018-09-19 21:06:01 -0400,research,,https://www.inaturalist.org/observations/16699108,https://static.inaturalist.org/photos/25192330/medium.jpg?1537397116,,"",,false,1,0,false,3,"McKlason Rd, Finland, MN, US",47.4087,-91.194855,5,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16699586,2018/09/18  13:40,2018-09-18,2018-09-18 14:40:00 -0400,Central Time (US & Canada),,754192,deannadodgson,2018-09-19 18:33:25 -0400,2019-08-15 10:15:21 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16699586,https://static.inaturalist.org/photos/25191755/medium.jpg?1537396404,,"","",false,1,0,false,,"Division No. 1, CA-MB, CA",49.5186814993,-96.2028605695,10,obscured,,true,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16701607,Wed Sep 19 2018 17:20:50 GMT-0400 (EDT),2018-09-19,2018-09-19 17:20:50 -0400,Eastern Time (US & Canada),,32563,bkmertz,2018-09-19 19:42:34 -0400,2019-02-28 12:54:21 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/16701607,https://static.inaturalist.org/photos/25195129/medium.jpg?1537400556,,"",,false,1,0,false,3,"50 Sarles St, Armonk, NY, US",41.1608861667,-73.707345,5,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16728411,2018/07/31 11:51 AM EDT,2018-07-31,2018-07-31 11:51:00 -0400,Eastern Time (US & Canada),,497976,awendapp,2018-09-20 16:30:53 -0400,2018-10-01 13:51:34 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16728411,https://static.inaturalist.org/photos/25240491/medium.jpeg?1537474605,,"",,false,2,0,false,,"Simcoe County, ON, Canada",44.8364111925,-80.0170250018,977,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16744534,2018/09/21 8:36 AM HST,2018-09-21,2018-09-21 14:36:00 -0400,Hawaii,,1157271,shellfishguy,2018-09-21 08:08:23 -0400,2018-09-21 13:58:10 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16744534,https://static.inaturalist.org/photos/25269903/medium.jpeg?1537531368,,"",,false,1,0,false,,"Bible Hill, NS B6L, Canada",45.3731472222,-63.262925,12,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16747031,Fri Sep 21 2018 10:05:20 GMT-0300 (ADT),2018-09-21,2018-09-21 09:05:20 -0400,Atlantic Time (Canada),,1223033,stokesk,2018-09-21 09:05:30 -0400,2018-09-21 10:11:47 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16747031,https://static.inaturalist.org/photos/25274004/medium.jpg?1537535141,,"",,false,1,0,false,3,"157 College Rd, , NS, CA",45.3731465823,-63.2629290273,12,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16747045,Fri Sep 21 2018 10:05:33 GMT-0300 (ADT),2018-09-21,2018-09-21 09:05:33 -0400,Atlantic Time (Canada),,1221123,lauramurphy4,2018-09-21 09:05:44 -0400,2018-09-21 10:11:27 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16747045,https://static.inaturalist.org/photos/25274014/medium.jpg?1537535147,,"",,false,1,0,false,3,"157 College Rd, , NS, CA",45.373144331,-63.2628742275,24,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16747228,2018-09-21 9:33:45 AM ADT,2018-09-21,2018-09-21 08:33:45 -0400,Atlantic Time (Canada),,1223758,mackyoung,2018-09-21 09:09:15 -0400,2018-09-21 10:08:55 -0400,research,,https://www.inaturalist.org/observations/16747228,https://static.inaturalist.org/photos/25274253/medium.jpeg?1537535358,,"",Rudabeckia,false,1,0,false,2,"Colchester, CA-NS, CA",45.37314213,-63.26295957,8,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16747761,Fri Sep 21 2018 09:18:21 GMT-0300 (ADT),2018-09-21,2018-09-21 08:18:21 -0400,Atlantic Time (Canada),,1214878,erikapowell,2018-09-21 09:16:40 -0400,2018-09-21 09:44:49 -0400,research,,https://www.inaturalist.org/observations/16747761,https://static.inaturalist.org/photos/25274967/medium.jpg?1537535802,,"","Yellow petals, brown Center",false,1,0,false,3,"Center for Learning and Teaching, Halifax, NS, CA",44.6363331099,-63.5925430712,5,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16753804,2018-09-21 10:18:24 AM CDT,2018-09-21,2018-09-21 11:18:24 -0400,Central Time (US & Canada),,972338,alissadelgado,2018-09-21 11:19:29 -0400,2018-09-21 12:06:47 -0400,research,,https://www.inaturalist.org/observations/16753804,https://static.inaturalist.org/photos/25284655/medium.jpeg?1537543198,,"",,false,1,0,false,2,"1700 S Wentworth Ave, Chicago, IL 60616, USA",41.85976395,-87.63323188,4,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16762518,Fri Sep 21 2018 14:09:36 GMT-0400 (EDT),2018-09-21,2018-09-21 14:09:36 -0400,Eastern Time (US & Canada),,1180192,marysimpson431,2018-09-21 14:11:54 -0400,2018-09-21 14:48:45 -0400,research,,https://www.inaturalist.org/observations/16762518,https://static.inaturalist.org/photos/25298625/medium.jpg?1537553701,,"",,false,1,0,false,3,"Southwest Middlesex, Southwest Middlesex, ON, CA",42.6986211632,-81.6585957539,5,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16766954,Fri Sep 21 2018 14:40:10 GMT-0500 (CDT),2018-09-21,2018-09-21 15:40:10 -0400,Central Time (US & Canada),,1186079,caroline1404d,2018-09-21 15:40:41 -0400,2019-02-02 17:27:46 -0500,research,,https://www.inaturalist.org/observations/16766954,https://static.inaturalist.org/photos/25305499/medium.jpg?1537558852,,"",,false,1,0,false,3,"458–572 Brownstone Dr, St. Charles, IL, US",41.9101771597,-88.3113993433,6,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16770223,Fri Sep 21 2018 15:21:21 GMT-0400 (EDT),2018-09-21,2018-09-21 15:21:21 -0400,Eastern Time (US & Canada),,572980,sadawolk,2018-09-21 16:59:03 -0400,2018-09-21 20:28:26 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16770223,https://static.inaturalist.org/photos/25310780/medium.jpg?1537563552,,"",,false,1,0,false,3,"Overpeck County Park, Ridgefield Park, NJ, US",40.8587530163,-74.0081102774,10,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16771611,2018/09/21 5:21 PM ADT,2018-09-21,2018-09-21 16:21:00 -0400,Atlantic Time (Canada),,1216548,hannahmd,2018-09-21 17:30:30 -0400,2018-09-22 10:02:17 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16771611,https://static.inaturalist.org/photos/25313021/medium.jpeg?1537565324,,"",,false,1,0,false,,"South End, Halifax, NS, Canada",44.6357416667,-63.5932111111,10,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16778256,2018/09/21 3:25 PM ADT,2018-09-21,2018-09-21 14:25:00 -0400,Atlantic Time (Canada),,1222982,lucrosby,2018-09-21 20:40:01 -0400,2018-09-28 09:38:22 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16778256,https://static.inaturalist.org/photos/25324592/medium.jpeg?1537576635,,"",,false,4,0,false,,"South End, Halifax, NS, Canada",44.6369777778,-63.590675,30,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16781556,2018/09/21 11:13 PM ADT,2018-09-21,2018-09-21 22:13:00 -0400,Atlantic Time (Canada),,1221882,rileyshewan,2018-09-21 22:14:27 -0400,2018-09-28 09:37:53 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16781556,https://static.inaturalist.org/photos/25330402/medium.jpg?1537582426,,"",,false,3,0,false,,"South End, Halifax, NS, Canada",44.6362529396,-63.5936338545,8,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16790287,Fri Sep 02 2016 05:43:39 GMT-0400 (EDT),2016-09-02,2016-09-02 05:43:39 -0400,Eastern Time (US & Canada),,1223795,meganperkett13,2018-09-22 08:47:11 -0400,2018-10-30 20:11:56 -0400,research,,https://www.inaturalist.org/observations/16790287,https://static.inaturalist.org/photos/25345214/medium.jpg?1537620446,,"",,false,1,0,false,3,"Gulf of Maine, East Boothbay, ME, US",43.8461917485,-69.5736259161,11711,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16798199,Fri Jul 06 2018 16:11:38 GMT-0500 (CDT),2018-07-06,2018-07-06 17:11:38 -0400,Central Time (US & Canada),,810166,tbuczinsky,2018-09-22 12:56:25 -0400,2018-09-22 20:36:45 -0400,research,,https://www.inaturalist.org/observations/16798199,https://static.inaturalist.org/photos/25358552/medium.jpg?1537635398,,"",,false,1,0,false,3,"Crabtree Nature Center, Barrington, IL, US",42.1170278333,-88.16887,8,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16811388,2018/09/03 2:45 PM UTC,2018-09-03,,UTC,,1201085,anneliesejohnson,2018-09-22 18:44:30 -0400,2018-09-23 06:23:37 -0400,research,,https://www.inaturalist.org/observations/16811388,https://static.inaturalist.org/photos/25382065/medium.jpg?1537656066,,"",,false,1,0,false,,"Douglas County, MN, USA",45.849766192,-95.2549159999,200,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16849759,2018-09-22 4:29:02 PM EDT,2018-09-22,2018-09-22 16:29:02 -0400,Eastern Time (US & Canada),,994388,carolinashepherd,2018-09-23 17:54:36 -0400,2018-11-07 14:53:31 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/16849759,https://static.inaturalist.org/photos/25443001/medium.jpg?1537739682,,"",,false,1,0,false,2,"South Carolina, US",34.9233550672,-80.8262625396,,obscured,,true,gps,gps,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16852444,Sun Sep 23 2018 18:11:19 GMT-0500 (CDT),2018-09-23,2018-09-23 19:11:19 -0400,Central Time (US & Canada),,854368,sarahoverton,2018-09-23 19:11:37 -0400,2018-09-23 19:47:53 -0400,research,,https://www.inaturalist.org/observations/16852444,https://static.inaturalist.org/photos/25448234/medium.jpg?1537744311,,"",,false,1,0,false,3,"Bryant Lake Regional Park, Eden Prairie, MN, US",44.9014420202,-93.4359392525,10,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16853422,2018/09/23 6:40 PM EDT,2018-09-23,2018-09-23 18:40:00 -0400,Eastern Time (US & Canada),,416201,jem9redwood,2018-09-23 19:43:00 -0400,2018-09-23 21:10:51 -0400,research,CC0,https://www.inaturalist.org/observations/16853422,https://static.inaturalist.org/photos/25450096/medium.jpeg?1537746128,,"",,false,1,0,false,,"16 Old Guelph Rd, Waterdown, ON L0R 2H9, Canada",43.284334,-79.9040972,185,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16875422,Fri Sep 21 2018 13:36:07 GMT-0400 (EDT),2018-09-21,2018-09-21 13:36:07 -0400,Eastern Time (US & Canada),,1190769,hanna3napls,2018-09-24 13:37:55 -0400,2018-09-25 00:12:14 -0400,research,,https://www.inaturalist.org/observations/16875422,https://static.inaturalist.org/photos/25488637/medium.jpg?1537810677,,"",,false,1,0,false,3,"New Albany High School, New Albany, OH, US",40.0861022438,-82.8160661099,256,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16877249,Fri Sep 21 2018 14:11:54 GMT-0500 (CDT),2018-09-21,2018-09-21 15:11:54 -0400,Central Time (US & Canada),,1217144,camryndillig,2018-09-24 14:29:29 -0400,2018-09-24 17:44:56 -0400,research,,https://www.inaturalist.org/observations/16877249,https://static.inaturalist.org/photos/25491587/medium.jpg?1537813772,,"",,false,1,0,false,3,"Crow Island Park, Winnetka, IL, US",42.0986555,-87.74752,65,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16887478,2018-09-24 11:55:13 AM EDT,2018-09-24,2018-09-24 11:55:13 -0400,Eastern Time (US & Canada),,854222,vinceless,2018-09-24 20:04:02 -0400,2018-09-25 19:39:52 -0400,research,,https://www.inaturalist.org/observations/16887478,https://static.inaturalist.org/photos/25510437/medium.jpeg?1537833853,,"",,false,1,0,false,2,"18480 Rue Lemire, Mirabel, QC J7N 1W6, Canada",45.6313896179,-73.9161148071,,,,false,gps,gps,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16890775,2018/09/24 1:38 PM CDT,2018-09-24,2018-09-24 14:38:00 -0400,Central Time (US & Canada),,28364,dan_johnson,2018-09-24 22:16:33 -0400,2018-09-24 23:00:56 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16890775,https://static.inaturalist.org/photos/25515494/medium.jpeg?1537840365,,"",,false,1,0,false,,"Deer Park, TX, USA",29.668617,-95.107635,,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16901838,2018-08-12 15:52:32,2018-08-12,2018-08-12 15:52:32 -0400,Eastern Time (US & Canada),,1130543,atwooda87,2018-09-25 10:18:27 -0400,2018-09-25 10:32:07 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16901838,https://static.inaturalist.org/photos/25534020/medium.jpg?1537885103,,"","",false,1,0,false,,"White Cloud, MI 49349",43.550297,-85.771997,2046,,,false,,google,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16911483,2018-07-10 12:17:36 PM CDT,2018-07-10,2018-07-10 13:17:36 -0400,Central Time (US & Canada),,1233583,niholcroft,2018-09-25 15:49:51 -0400,2018-09-26 00:54:15 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16911483,https://static.inaturalist.org/photos/25550188/medium.jpeg?1537904993,,"",,false,1,0,false,2,"23080 Hisega Rd, Rapid City, SD 57702, USA",44.053565979,-103.3913192749,,,,false,gps,gps,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16917653,2018-09-22,2018-09-22,,Eastern Time (US & Canada),,1217313,gianlucabearzot,2018-09-25 19:41:50 -0400,2018-10-07 17:34:19 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16917653,https://static.inaturalist.org/photos/25560574/medium.jpeg?1537918905,,"","",false,1,0,false,,Norton Place Park,43.7089472222,-79.7281111111,,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16920325,Fri Jun 01 2018 16:29:03 GMT-0500 (CDT),2018-06-01,2018-06-01 17:29:03 -0400,Central Time (US & Canada),,1230131,mridgeway21,2018-09-25 21:36:26 -0400,2018-12-08 17:23:16 -0500,research,,https://www.inaturalist.org/observations/16920325,https://static.inaturalist.org/photos/25565858/medium.jpg?1537925790,,"",,false,1,0,false,3,"1800–1998 Thunder Rd, Evergreen, AL, US",31.4885807749,-87.0521762408,146,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16922453,Fri Aug 31 2018 15:17:48 GMT-0400 (EDT),2018-08-31,2018-08-31 15:17:48 -0400,Eastern Time (US & Canada),,775237,wapisay,2018-09-25 23:21:03 -0400,2018-09-26 15:11:55 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16922453,https://static.inaturalist.org/photos/25570453/medium.jpg?1537932076,,"",,false,2,0,false,3,"Algonquin Provincial Park, , ON, CA",45.5630133333,-78.6994033333,10,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16933235,Wed Sep 26 2018 10:24:48 GMT-0500 (CDT),2018-09-26,2018-09-26 11:24:48 -0400,Central Time (US & Canada),,1161857,goudy,2018-09-26 11:25:45 -0400,2018-09-27 21:39:50 -0400,research,,https://www.inaturalist.org/observations/16933235,https://static.inaturalist.org/photos/25589717/medium.jpg?1537975551,,"",,false,1,0,false,3,"Lincoln Park Zoo, Chicago, IL, US",41.9193245285,-87.6333324239,10,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16939888,Thu Sep 20 2018 13:42:35 GMT-0400 (EDT),2018-09-20,2018-09-20 13:42:35 -0400,Eastern Time (US & Canada),,770997,jhummel,2018-09-26 14:49:30 -0400,2018-10-12 22:12:37 -0400,research,,https://www.inaturalist.org/observations/16939888,https://static.inaturalist.org/photos/25600430/medium.jpg?1537987773,,"",,false,1,0,false,3,"Washington Crossing Historic Park, New Hope, PA, US",40.3282572935,-74.9434879237,50,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16948375,2018/09/15 3:56 PM EDT,2018-09-15,2018-09-15 15:56:00 -0400,Eastern Time (US & Canada),,284003,ken-potter,2018-09-26 19:03:45 -0400,2018-10-01 11:07:22 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16948375,https://static.inaturalist.org/photos/25615627/medium.jpeg?1538002888,,"",In or aside the Huron River a Bell Rd,false,1,0,false,,"Washtenaw County, MI, USA",42.4015286612,-83.9081014228,31,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16952882,Fri Sep 21 2018 17:09:25 GMT-0300 (ADT),2018-09-21,2018-09-21 16:09:25 -0400,Atlantic Time (Canada),,1224031,hyh,2018-09-26 22:05:02 -0400,2018-09-26 22:11:45 -0400,research,,https://www.inaturalist.org/observations/16952882,https://static.inaturalist.org/photos/25623723/medium.jpg?1538013906,,"",,false,1,0,false,3,"151–199 College Rd, , NS, CA",45.37315,-63.2629866667,6,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16965177,Sun Jul 22 2018 18:05:10 GMT-0400 (EDT),2018-07-22,2018-07-22 18:05:10 -0400,Eastern Time (US & Canada),,1207048,shaylynnanderson,2018-09-27 11:37:36 -0400,2018-09-28 10:12:42 -0400,research,,https://www.inaturalist.org/observations/16965177,https://static.inaturalist.org/photos/25645347/medium.jpg?1538062658,,"",,false,1,0,false,3,"Prince of Wales Park, Toronto, ON, CA",43.5990215841,-79.4987755071,240,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16984243,2018/09/23 2:31 PM ADT,2018-09-23,2018-09-23 13:31:00 -0400,Atlantic Time (Canada),,209880,lewnanny_richardson,2018-09-27 22:15:22 -0400,2018-09-28 18:32:07 -0400,research,CC-BY-NC,https://www.inaturalist.org/observations/16984243,https://static.inaturalist.org/photos/25678070/medium.jpeg?1538099709,,"",,false,1,0,false,,"Les Jardins-de-Napierville, QC, Canada",45.2543581631,-73.5412561953,2,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
16984371,Thu Sep 27 2018 12:58:33 GMT-0400 (EDT),2018-09-27,2018-09-27 12:58:33 -0400,Eastern Time (US & Canada),,979112,sarawick,2018-09-27 22:21:52 -0400,2018-11-18 10:49:48 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/16984371,https://static.inaturalist.org/photos/25679076/medium.jpg?1538101321,,"",,false,1,0,false,3,"2737 Britannia Rd, Burlington, ON, CA",43.4276883333,-79.8999866667,5,,,false,,,black-eyed Susan,Rudbeckia hirta,black-eyed Susan,Plantae,62741
