file,open_flowers,flowers,time
15215558.jpg,1,1,0.579489371040836
15223715.jpg,1,1,0.4281992169562727
15225456.jpg,1,1,1.2602105289697647
15235322.jpg,1,1,0.45036355301272124
15239054.jpg,1,1,1.404136928031221
15241524.jpg,1,1,0.6315772120142356
15251416.jpg,1,1,2.099341462017037
15260531.jpg,1,1,4.8073117879685014
15262721.jpg,1,1,0.49162178905680776
15263140.jpg,1,1,0.5588479089783505
15267695.jpg,1,1,0.5043225589906797
15268871.jpg,1,1,0.49249485705513507
15268943.jpg,0,0,41.636510485899635
15269273.jpg,1,1,1.3842725259019062
15272901.jpg,1,1,0.43733843602240086
15275050.jpg,1,1,0.9878949950216338
15276357.jpg,1,1,1.0204062729608268
15277033.jpg,1,1,0.5379978549899533
15286127.jpg,1,1,0.5375000189524144
15286239.jpg,1,1,0.538405092083849
15290351.jpg,1,1,0.5310450930846855
15298368.jpg,1,1,0.5701659970218316
15304951.jpg,1,1,0.43633536202833056
15305752.jpg,1,1,0.36222326301503927
15306635.jpg,1,1,0.41278176300693303
15307008.jpg,1,1,0.8604668190237135
15308607.jpg,1,1,0.49322127690538764
15317026.jpg,1,1,1.0406744770007208
15322614.jpg,1,1,0.623575703939423
15323715.jpg,1,1,2.412202485022135
15329672.jpg,1,1,2.815330445067957
15332360.jpg,0,0,4.615409465041012
15337121.jpg,1,1,1.1856284320820123
15337944.jpg,1,1,0.48524457798339427
15345634.jpg,1,1,0.6334530869498849
15351281.jpg,1,1,0.40097711398266256
15356405.jpg,1,1,0.44078457402065396
15357476.jpg,1,1,0.5855938519816846
15365572.jpg,1,1,0.5578519189730287
15368439.jpg,1,1,0.4793137270025909
15373810.jpg,1,1,0.48385161999613047
15375652.jpg,1,1,0.5244313949951902
15376894.jpg,1,1,0.3851023630704731
15380821.jpg,1,1,0.41479702899232507
15387752.jpg,1,1,0.46911286702379584
15389730.jpg,1,1,0.37160925893113017
15392843.jpg,1,1,0.43375162803567946
15394253.jpg,1,1,0.2378237140364945
15395422.jpg,1,1,0.797112726024352
15399351.jpg,1,1,0.5345781299984083
15403706.jpg,1,1,0.38589545199647546
15407086.jpg,1,1,0.4537135639693588
15410448.jpg,1,1,4.072583261062391
15424941.jpg,1,1,0.4269885700196028
15429694.jpg,1,1,0.43010240292642266
15432818.jpg,1,1,0.48104543797671795
15433181.jpg,1,1,0.44007579202298075
15434459.jpg,1,1,0.4483025500085205
15436576.jpg,1,1,0.6744412290863693
15442676.jpg,1,1,1.010496843024157
15448667.jpg,1,1,0.4856556870508939
15450762.jpg,1,1,0.40814727102406323
15452592.jpg,1,1,0.4004209750564769
15461704.jpg,1,1,0.33101804298348725
15478915.jpg,1,1,0.3249786259839311
15480623.jpg,1,1,0.7727964570512995
15484213.jpg,1,1,1.0012650460703298
15486541.jpg,1,1,0.8265428490703925
15487802.jpg,1,1,0.5534448269754648
15490285.jpg,1,1,1.2548766519175842
15521048.jpg,1,1,1.0858440269948915
15523479.jpg,1,1,0.6436244710348547
15525890.jpg,1,1,2.398071773000993
15534783.jpg,1,1,0.8051215900341049
15539030.jpg,1,1,0.5501388710690662
15540976.jpg,1,1,0.6599750670138747
15571670.jpg,1,1,1.2015962599543855
15580393.jpg,1,1,0.4817330969963223
15587481.jpg,1,1,0.7974724139785394
15592531.jpg,1,1,0.6040314340498298
15610887.jpg,1,1,2.356765393051319
15616735.jpg,1,1,1.0939167980104685
15630466.jpg,1,1,0.5069236470153555
15633898.jpg,1,1,0.5814764240058139
15636318.jpg,1,1,0.6209434510674328
15653862.jpg,1,1,0.3149049049243331
15665595.jpg,1,1,0.6488802210660651
15695688.jpg,1,1,0.5592982849339023
15709667.jpg,1,1,0.998084980994463
15711395.jpg,1,1,0.700324292993173
15721020.jpg,1,1,0.5035683870082721
15723816.jpg,1,1,0.6569231509929523
15732259.jpg,1,1,0.45694476005155593
15737596.jpg,1,1,0.503388590994291
15738775.jpg,1,1,0.49152241193223745
15740726.jpg,1,1,0.5512699940009043
15741900.jpg,1,1,1.0125874610384926
15745932.jpg,1,1,12.056307436083443
15752836.jpg,1,1,2.1949387319618836
15757891.jpg,1,1,0.7620951039716601
15764490.jpg,1,1,1.2288827180163935
15769765.jpg,1,1,1.132036400027573
15780350.jpg,1,1,0.4151922590099275
15781963.jpg,1,1,0.43973242002539337
15782452.jpg,1,1,0.4457766389241442
15784108.jpg,1,1,0.3861873409477994
15790309.jpg,1,1,2295.902972067008
15800917.jpg,1,1,0.47561343503184617
15801131.jpg,1,1,0.42765552806667984
15819596.jpg,1,1,0.3991432930342853
15820722.jpg,1,1,0.3846746099879965
15825546.jpg,1,1,0.4771168290171772
15828238.jpg,1,1,0.3933908980106935
15828624.jpg,1,1,0.32982141606044024
15835473.jpg,1,1,0.3561101920204237
15840690.jpg,1,1,0.5560662789503112
15841775.jpg,1,1,0.6493852670537308
15848389.jpg,1,1,0.5221595180919394
15851785.jpg,1,1,0.7723773609614
15853586.jpg,1,1,8.293954866938293
15855210.jpg,1,1,0.5272101790178567
15881424.jpg,1,1,0.4644277759362012
15883678.jpg,1,1,1.3211752109928057
15887891.jpg,1,1,0.43652689491864294
15893512.jpg,1,1,0.37145987490657717
15896320.jpg,1,1,0.8196345450123772
15933354.jpg,1,1,0.4635721759404987
15939682.jpg,1,1,0.44195440399926156
15944590.jpg,1,1,4.739555408945307
15947067.jpg,1,1,0.4330918330233544
15954178.jpg,1,1,0.5255705920280889
15959279.jpg,1,1,0.8688965250039473
15962359.jpg,1,1,1.48395986109972
15962794.jpg,0,0,3.8477932770038024
15972714.jpg,1,1,1.0010715449461713
15989921.jpg,1,1,0.4379025330999866
15991125.jpg,1,1,0.3078251810511574
16002195.jpg,1,1,0.2512921050656587
16011142.jpg,1,1,0.25156134797725827
16012732.jpg,1,1,0.4151486330665648
16022032.jpg,1,1,0.39567538199480623
16033554.jpg,1,1,0.3165483749471605
16038493.jpg,1,1,0.4014566970290616
16040387.jpg,1,1,0.5475515640573576
16042464.jpg,1,1,0.42748820199631155
16053160.jpg,1,1,0.5449253789847717
16054713.jpg,1,1,0.3811657049227506
16057784.jpg,1,1,0.6851308380719274
16059987.jpg,1,1,0.45670967595651746
16060056.jpg,1,1,0.37188680504914373
16068429.jpg,0,0,1.125357207027264
16072316.jpg,1,1,2.7612368679838255
16076063.jpg,1,1,0.7726435259683058
16079177.jpg,1,1,0.43644741794560105
16085159.jpg,1,1,0.430707192979753
16085232.jpg,1,1,0.38819166796747595
16090405.jpg,1,1,0.5007025810191408
16102744.jpg,1,1,0.24996293301228434
16104953.jpg,1,1,0.5725824130931869
16115858.jpg,1,1,0.3495135910343379
16117798.jpg,1,1,0.4246706929989159
16135458.jpg,1,1,0.42753125401213765
16141400.jpg,1,1,0.248703378951177
16158081.jpg,1,1,0.441420056973584
16166374.jpg,1,1,0.3510638519655913
16171736.jpg,1,1,0.4474864020012319
16172910.jpg,1,1,0.5714204899268225
16173764.jpg,1,1,0.46473503403831273
16175277.jpg,1,1,0.48289655905682594
16175278.jpg,1,1,0.4332670000148937
16177520.jpg,1,1,0.4428526130504906
16179211.jpg,1,1,0.5422037669923156
16180800.jpg,1,1,0.575661264010705
16184883.jpg,1,1,0.6028451620368287
16185557.jpg,1,1,0.6184031600132585
16192777.jpg,1,1,0.5488843349739909
16199175.jpg,1,1,0.5771638010628521
16200688.jpg,1,1,0.6862830329919234
16200823.jpg,1,1,1402.6691688200226
16201461.jpg,1,1,0.42271195899229497
16205010.jpg,1,1,0.3313211729982868
16205138.jpg,1,1,0.32589879899751395
16211706.jpg,1,1,0.3922818430000916
16229933.jpg,1,1,0.5237271429505199
16241263.jpg,1,1,0.747309724916704
16266834.jpg,1,1,2.4879452559398487
16268467.jpg,1,1,0.6185243009822443
16273832.jpg,1,1,0.4128839719342068
16276049.jpg,1,1,0.6598573129158467
16283019.jpg,1,1,1.152984051965177
16284144.jpg,1,1,0.41291215794626623
16284543.jpg,1,1,0.49610729108098894
16284549.jpg,1,1,1.3906921650050208
16291027.jpg,1,1,0.43036218301858753
16295951.jpg,1,1,0.5381364669883624
16296629.jpg,1,1,0.578223206102848
16306645.jpg,1,1,0.753922745003365
16309958.jpg,1,1,0.4550020530587062
16334680.jpg,1,1,0.3917662410531193
16336181.jpg,1,1,0.3156267460435629
16340326.jpg,1,1,0.5139448400586843
16342518.jpg,0,0,1.9046183100435883
16353612.jpg,1,1,0.7447996130213141
16372433.jpg,1,1,0.6068788419943303
16378044.jpg,1,1,0.4271225680131465
16378920.jpg,1,1,0.4499036370543763
16388015.jpg,1,1,0.6041573339607567
16389144.jpg,1,1,0.49243378499522805
16389805.jpg,0,0,1.4545017899945378
16401001.jpg,1,1,1.8112613799748942
16405404.jpg,1,1,0.44811582705006003
16409840.jpg,1,1,0.3765904529718682
16419090.jpg,1,1,0.5391872189939022
16419347.jpg,1,1,0.3562164780450985
16419878.jpg,1,1,0.37059304991271347
16423805.jpg,0,0,3.6788254760904238
16424009.jpg,1,1,1.2656087670475245
16426072.jpg,1,1,0.41771463595796376
16427070.jpg,1,1,0.3723217430524528
16431493.jpg,1,1,0.3325062560616061
16433859.jpg,1,1,4.335761022055522
16433989.jpg,1,1,0.8436922039836645
16438241.jpg,1,1,1.0219610850326717
16457771.jpg,1,1,0.6033887949306518
16458300.jpg,1,1,0.51687776891049
16462813.jpg,1,1,0.4527195330010727
16468634.jpg,1,1,0.4471890500281006
16479270.jpg,1,1,0.6719039028976113
16506225.jpg,1,1,0.441553144948557
16507210.jpg,1,1,0.5055409850319847
16507695.jpg,1,1,1.1791639929870144
16508115.jpg,1,1,0.48287716798949987
16523900.jpg,1,1,0.49915497505571693
16531599.jpg,1,1,0.6906307860044762
16534199.jpg,1,1,0.470669234986417
16536525.jpg,1,1,0.8977471389807761
16539388.jpg,1,1,0.472970534930937
16539999.jpg,1,1,0.48933313705492765
16543148.jpg,1,1,1.0984119690256193
16559056.jpg,1,1,0.46026299509685487
16570359.jpg,1,1,0.6234805649146438
16571673.jpg,1,1,1.2609267639927566
16591433.jpg,1,1,0.3786492330254987
16591606.jpg,1,1,0.49975895998068154
16596549.jpg,1,1,0.4950846409192309
16601602.jpg,1,1,0.5419773570029065
16604323.jpg,0,1,1388.690585077973
16606865.jpg,1,1,0.7342691329540685
16613474.jpg,1,1,0.41937438410241157
16615207.jpg,1,1,0.40295742999296635
16622313.jpg,1,1,0.4580640560016036
16626797.jpg,1,1,0.4754821649985388
16631992.jpg,1,1,2.317736876080744
16637111.jpg,1,1,1.748825810966082
16638607.jpg,1,1,1.1206542070722207
16641733.jpg,1,1,0.714872065000236
16644581.jpg,1,1,0.593347112997435
16647770.jpg,1,1,0.4265188459539786
16658668.jpg,1,1,0.4668582909507677
16664803.jpg,1,1,0.5232619519811124
16665450.jpg,1,1,0.395777385099791
16668656.jpg,1,1,0.4905946950893849
16676026.jpg,1,1,1.2828153599984944
16691112.jpg,0,1,17.297272159019485
16695847.jpg,1,1,1.042654830031097
16697587.jpg,1,1,0.5517780149821192
16699108.jpg,1,1,0.4687624389771372
16699586.jpg,1,1,0.5516403270885348
16701607.jpg,1,1,0.5956223279936239
16728411.jpg,1,1,0.8126047140685841
16744534.jpg,1,1,0.657524537993595
16747031.jpg,1,1,0.5469373210798949
16747045.jpg,1,1,0.6095241250004619
16747228.jpg,1,1,0.787583991070278
16747761.jpg,1,1,0.4259568980196491
16753804.jpg,1,1,0.8615843680454418
16762518.jpg,1,1,2.077249221969396
16766954.jpg,1,1,0.4759535288903862
16770223.jpg,1,1,0.36712735204491764
16771611.jpg,1,1,0.3682190540712327
16778256.jpg,1,1,0.37859946594107896
16781556.jpg,1,1,0.31909551098942757
16790287.jpg,1,1,0.5415530370082706
16798199.jpg,1,1,0.3903278399957344
16811388.jpg,1,1,1.5168645699741319
16849759.jpg,0,0,4.165736610069871
16852444.jpg,1,1,1.1732325461925939
16853422.jpg,1,1,0.9627461360068992
16875422.jpg,1,1,2.5957702749874443
16877249.jpg,1,1,0.41051212896127254
16887478.jpg,1,1,1.7792228979524225
16890775.jpg,1,1,0.9185158379841596
16901838.jpg,1,1,0.6952357209520414
16911483.jpg,1,1,0.614115271018818
16917653.jpg,1,1,0.5986279930220917
16920325.jpg,1,1,0.8225044821156189
16922453.jpg,1,1,0.47679440199863166
16933235.jpg,1,1,1.445554213016294
16939888.jpg,1,1,5.584037248976529
16948375.jpg,1,1,0.7052127459319308
16952882.jpg,1,1,0.6229616289492697
16965177.jpg,1,1,2.4408741869265214
16984243.jpg,1,1,5.705986312008463
16984371.jpg,1,1,0.6695627099834383
16997184.jpg,1,1,0.7848784739617258
17010396.jpg,1,1,0.42110563698224723
17011632.jpg,1,1,0.5185647419421002
17027263.jpg,1,1,0.448227901943028
17040879.jpg,1,1,0.38937286497093737
17044322.jpg,1,1,0.36040931998286396
17047638.jpg,1,1,1.2890069209970534
17064978.jpg,1,1,0.3396069359732792
17066387.jpg,1,1,0.26236176292877644
17067239.jpg,1,1,0.41379535500891507
17070312.jpg,1,1,0.5145076089538634
17073024.jpg,1,1,1.2543245650595054
17075274.jpg,1,1,0.6162703180452809
17075275.jpg,1,1,0.6254881259519607
17076581.jpg,1,1,1.5269238989567384
17091224.jpg,1,1,2.304284590994939
17095049.jpg,1,1,0.4418642269447446
17104467.jpg,0,0,5.777912931051105
17111993.jpg,1,1,0.6026811840711161
17119692.jpg,1,1,0.34743050404358655
17156337.jpg,0,0,1.0196527360239998
17189857.jpg,0,0,1.7730173849267885
17201687.jpg,1,1,1.022788048023358
17212800.jpg,1,1,0.41866545798256993
17229662.jpg,1,1,0.4837614670395851
17231910.jpg,1,1,0.4160932870581746
17231957.jpg,1,1,0.4268421250162646
17235474.jpg,1,1,0.36252293293364346
17249726.jpg,1,1,0.4829428329830989
17255778.jpg,1,1,0.46455305407289416
17263281.jpg,1,1,0.42790913104545325
17267893.jpg,1,1,0.4518813310423866
17290915.jpg,1,1,0.7097477719653398
17296631.jpg,0,0,6.873614751035348
17297521.jpg,1,1,0.8501280319178477
17299569.jpg,1,1,0.6965192219940946
17318375.jpg,1,1,0.4655882050283253
17318880.jpg,1,1,3.3346022060140967
17322933.jpg,1,1,0.5887056599603966
17324317.jpg,1,1,0.49830677604768425
17332319.jpg,1,1,0.551128405961208
17350014.jpg,1,1,0.4473461030283943
17380633.jpg,1,1,0.4765933860326186
17406188.jpg,1,1,0.5076046909671277
17409726.jpg,1,1,0.5149680000031367
17418484.jpg,1,1,0.3579263360006735
17421629.jpg,1,1,0.8378269480308518
17422687.jpg,1,1,0.5171493720263243
17433641.jpg,1,1,2.332487993990071
17439231.jpg,1,1,0.4561657620361075
17446328.jpg,1,1,0.4350371740292758
17446593.jpg,1,1,2.202652810025029
17452740.jpg,1,1,0.5279079989995807
17466896.jpg,1,1,0.5042280689813197
17488474.jpg,1,1,5.8649481780594215
17498675.jpg,1,1,0.4501745570451021
17510498.jpg,1,1,0.39171081595122814
17518945.jpg,1,1,0.5421188609907404
17532230.jpg,1,1,0.740462557063438
17532385.jpg,1,1,0.5564708529273048
17533654.jpg,1,1,0.5125222719507292
17533717.jpg,1,1,0.5054562069708481
17545537.jpg,1,1,0.5959100259933621
17546005.jpg,1,1,0.8495324651012197
17566052.jpg,1,1,0.6142871379852295
17571198.jpg,1,1,0.5078947900328785
17573698.jpg,1,1,0.7375454449793324
17581507.jpg,1,1,0.6749371850164607
17582807.jpg,1,1,0.46368900302331895
17585732.jpg,1,1,1.8667407060274854
17595373.jpg,1,1,0.4450046339770779
17597860.jpg,1,1,0.47190182004123926
17598701.jpg,1,1,0.41205469495616853
17599132.jpg,1,1,3.8769993080059066
17602163.jpg,1,1,0.4930861679604277
17603376.jpg,1,1,0.6859632739797235
17612467.jpg,0,0,2.9275137189542875
17617986.jpg,1,1,1.3660922090057284
17621351.jpg,1,1,0.5657900429796427
17659476.jpg,1,1,0.6770662320777774
17691384.jpg,1,1,10.158265560050495
17715653.jpg,1,1,2.1628482290543616
17715657.jpg,1,1,0.5624358979985118
17715659.jpg,1,1,0.5000306350411847
17715661.jpg,1,1,0.6411073170602322
17715667.jpg,1,1,0.4913410160224885
17715670.jpg,1,1,0.9981918759876862
17715672.jpg,1,1,0.4973641550168395
17715677.jpg,1,1,1.9371407709550112
17715679.jpg,1,1,1.881904085050337
17720483.jpg,1,1,0.5384123099502176
17731773.jpg,1,1,0.5486338339978829
17737460.jpg,1,1,1.350667469901964
17737464.jpg,1,1,0.45072115201037377
17744936.jpg,1,1,0.46564088203012943
17745086.jpg,1,1,0.5235726810060441
17745879.jpg,1,1,0.6479312820592895
17755393.jpg,1,1,0.6240955849643797
17757010.jpg,1,1,0.5740181979490444
17757916.jpg,1,1,1.0221826900960878
17759535.jpg,1,1,0.46931258705444634
17829800.jpg,1,1,0.7077989829704165
17832546.jpg,1,1,0.4746902179904282
17838298.jpg,1,1,0.6263342669699341
17855987.jpg,1,1,3.742751485086046
17864273.jpg,1,1,2.2778693200089037
17884184.jpg,1,1,0.6155495010316372
17892225.jpg,1,1,0.48783853999339044
17903708.jpg,1,1,0.47872977890074253
17909889.jpg,1,1,0.5223862819839269
17913369.jpg,0,0,3.0272810359019786
17924318.jpg,1,1,5.057650852948427
17970808.jpg,1,1,0.7589222940150648
17971204.jpg,1,1,0.47539669601246715
17971404.jpg,1,1,0.4595018959371373
17971412.jpg,1,1,0.4267794080078602
17971575.jpg,1,1,2.3260026649804786
17971859.jpg,1,1,2.6737745380960405
17979615.jpg,1,1,2.687556341988966
17979870.jpg,1,1,0.4788229330442846
17993865.jpg,1,1,0.5634872580412775
17994672.jpg,1,1,0.5975289370398968
18021450.jpg,1,1,0.5534078079508618
18039850.jpg,0,0,1.5927020959788933
18057802.jpg,0,0,11.913758476963267
18061320.jpg,1,1,1.4362091679358855
18061494.jpg,1,1,0.5460529449628666
18074283.jpg,1,1,0.5503821270540357
18089740.jpg,1,1,0.4552798030199483
18091469.jpg,1,1,0.4080489620100707
18111729.jpg,1,1,0.37809616106096655
18154123.jpg,1,1,0.44407808606047183
18171926.jpg,1,1,0.40935805800836533
18179152.jpg,1,1,0.7206274560885504
18209686.jpg,1,1,0.47374732804019004
18213988.jpg,1,1,0.48295616498216987
18221137.jpg,1,1,1.178455382003449
18261897.jpg,0,0,20.01712509104982
18264553.jpg,1,1,1.0123136240290478
18265234.jpg,0,0,1.4725256760139018
18265295.jpg,0,0,1.179569000029005
18284261.jpg,1,1,1.1425708030583337
18285912.jpg,1,1,1.350157975917682
18302863.jpg,1,1,0.402825647033751
18357879.jpg,1,1,0.6126882469980046
18374606.jpg,1,1,0.3813976390520111
18382124.jpg,0,0,6.386209635995328
18386834.jpg,1,1,1.205160683952272
18391232.jpg,1,1,0.6165581110399216
18470297.jpg,0,0,7.252257743966766
18485914.jpg,1,1,3.1685650550061837
18486709.jpg,0,1,2.328992811962962
18488242.jpg,1,1,0.9665075519587845
18490666.jpg,1,1,0.5722525080200285
18500174.jpg,1,1,0.4122835089219734
18526921.jpg,1,1,0.4946464099921286
18565196.jpg,1,1,0.5569303310476243
18596600.jpg,1,1,0.4798732399940491
18619033.jpg,1,1,0.5595711339265108
18621911.jpg,1,1,0.43412261293269694
18621913.jpg,1,1,0.4766262610210106
18689252.jpg,0,0,1.4950064120348543
18699435.jpg,1,1,1.130833700997755
18752901.jpg,1,1,0.5095657199854031
18753153.jpg,1,1,0.6549411119194701
18765513.jpg,0,0,1.8228279509348795
18817218.jpg,1,1,1.4769680530298501
18833252.jpg,1,1,7.956946659018286
18843325.jpg,0,0,9.164326986065134
18852088.jpg,1,1,1.2313801479758695
18880100.jpg,1,1,0.6462662670528516
18897383.jpg,1,1,0.4957154729636386
18901066.jpg,1,1,0.5448501749197021
18926018.jpg,1,1,0.7058258920442313
18962972.jpg,1,1,0.41220411902759224
19074347.jpg,0,0,1.7377376690274104
19145463.jpg,1,1,0.9485837429529056
19180904.jpg,1,1,0.5782865029759705
19187210.jpg,1,1,0.5774930859915912
19264603.jpg,0,0,1.4917433799710125
19277381.jpg,1,1,3.6909395629772916
19283212.jpg,1,1,0.8255199179984629
19314630.jpg,1,1,0.48002276406623423
19315841.jpg,1,1,0.47481992095708847
19340626.jpg,1,1,0.4661401069024578
19344463.jpg,1,1,2.3419087020447478
19344470.jpg,1,1,1.4746116260066628
19354407.jpg,1,1,0.5763521669432521
19362020.jpg,0,0,1.479357894975692
19472642.jpg,1,1,1.0384031319990754
19472751.jpg,1,1,1.5593859320506454
19492174.jpg,0,0,1.5111087210243568
19537825.jpg,0,0,6.0522912020096555
19546269.jpg,1,1,1.8815951420692727
19576982.jpg,1,1,0.1871246109949425
19599785.jpg,1,1,0.5913882929598913
19600287.jpg,1,1,0.4063410299131647
19614781.jpg,0,0,4.264338021050207
19660604.jpg,1,1,1.33325241797138
19669000.jpg,1,1,0.4180899140192196
19709553.jpg,1,1,0.425687285955064
19739239.jpg,1,1,0.37653835909441113
19741544.jpg,1,1,0.4513896459247917
19744985.jpg,1,1,0.7803036390105262
19767156.jpg,1,1,11.748927197069861
19768708.jpg,1,1,0.48055069998372346
19802637.jpg,1,1,0.4190045630093664
19869886.jpg,1,1,0.37414461898151785
19894543.jpg,1,1,0.3420902129728347
19918505.jpg,0,0,1.4372490249807015
19920769.jpg,1,1,0.7589466470526531
19974083.jpg,1,1,0.4045651410706341
20103016.jpg,1,1,0.425107499002479
20129504.jpg,1,1,0.5229652790585533
20141546.jpg,1,1,0.3630102580646053
20158928.jpg,1,1,0.705576061969623
20188537.jpg,1,1,0.44677597703412175
20189288.jpg,1,1,0.3868040411034599
20211049.jpg,U,U,50.911966628045775
20229848.jpg,1,1,4.6860388580244035
20321865.jpg,1,1,2.5064880730351433
20345276.jpg,1,1,0.3745553910266608
20350910.jpg,1,1,0.41212631296366453
20363524.jpg,0,1,1.3780272270087153
20391216.jpg,1,1,0.4983280949527398
20408017.jpg,1,1,0.39523789391387254
20450566.jpg,1,1,0.3521532219601795
20452250.jpg,1,1,0.47507169796153903
20706152.jpg,0,1,1.7119270691182464
20714864.jpg,1,1,1.6102982230950147
20769163.jpg,1,1,1.5904905850766227
20914605.jpg,0,0,0.8906409159535542
20921453.jpg,1,1,0.6564296060241759
20923253.jpg,1,1,0.6562051459914073
20924710.jpg,1,1,0.44497319508809596
20931232.jpg,0,0,1.2565323140006512
20946666.jpg,1,1,0.7709469719557092
21015513.jpg,0,1,3.544278314919211
21119830.jpg,0,0,1.9398794010048732
21126641.jpg,1,1,0.7714822900015861
21173659.jpg,1,1,0.4534186060773209
21179812.jpg,1,1,0.46791119989939034
21191917.jpg,1,1,0.6669063399313018
21208877.jpg,1,1,0.563768815016374
21241825.jpg,0,0,0.8774972880491987
21267974.jpg,1,1,0.6211907940451056
21284571.jpg,1,1,1.6390324729727581
21285131.jpg,1,1,0.8388345530256629
21319878.jpg,1,1,0.5238650030223653
21327902.jpg,1,1,1.4721651789732277
21331188.jpg,0,0,0.8480235349852592
21375507.jpg,1,1,2.941448948928155
21484222.jpg,0,1,1.1078388199675828
21517702.jpg,1,1,0.7008426690008491
21526647.jpg,1,1,0.662589771905914
21532523.jpg,1,1,0.746703619020991
21573678.jpg,1,1,0.6722144290106371
21601550.jpg,1,1,0.5569992059608921
21678062.jpg,1,1,0.5277109319576994
21683939.jpg,1,1,0.5320155340014026
21723528.jpg,1,1,1.208931726985611
21743714.jpg,1,1,0.6742588380584493
21773548.jpg,1,1,0.4586562280310318
21774738.jpg,1,1,0.397690461948514
21778251.jpg,1,1,0.5235213009873405
21850392.jpg,1,1,0.47376944101415575
21945903.jpg,1,1,0.5008588139899075
21973008.jpg,1,1,0.6656008389545605
22124538.jpg,1,1,0.8903494389960542
22208311.jpg,1,1,0.626637318986468
22267330.jpg,0,0,0.8483856009552255
22344819.jpg,1,1,0.7480504550039768
22457384.jpg,1,1,0.4730374669888988
22511782.jpg,1,1,0.4065579470479861
22562507.jpg,1,1,1.4579104450531304
22569659.jpg,1,1,0.45797878806479275
22623080.jpg,1,1,0.6692460390040651
22623400.jpg,1,1,0.4443839220330119
22624531.jpg,1,1,0.3967982539907098
22635932.jpg,1,1,0.48854325304273516
22681709.jpg,1,1,0.6605134520214051
22708328.jpg,0,0,0.8500931779854
22736082.jpg,1,1,0.7546084689674899
22756260.jpg,1,1,2.0308153229998425
22768931.jpg,1,1,0.47222248499747366
22798548.jpg,1,1,0.42318418400827795
22829937.jpg,1,1,0.5342778658960015
22830267.jpg,1,1,0.5237673789961264
22834884.jpg,1,1,1.1199882180662826
22853926.jpg,1,1,25.628548630978912
22900964.jpg,1,1,0.8965415509883314
22905787.jpg,1,1,0.7201046539703384
22908681.jpg,1,1,0.64412806998007
22913591.jpg,1,1,13.816598181030713
22947884.jpg,1,1,2.4047668458661065
22959141.jpg,1,1,0.4610034580109641
22960276.jpg,1,1,0.7188450290123001
23055209.jpg,1,1,1.5090328759979457
23121569.jpg,1,1,0.4424675420159474
23134417.jpg,1,1,0.7611626309808344
23137575.jpg,1,1,0.5126307600876316
23140742.jpg,1,1,0.5263923900201917
23144115.jpg,0,1,2.003351907012984
23150723.jpg,1,1,0.5572259839391336
23163448.jpg,1,1,0.7417796510271728
23167223.jpg,1,1,0.5015168520621955
23173329.jpg,0,0,2.692161643994041
23175115.jpg,1,1,1.4841316340025514
23184462.jpg,1,1,0.5405773769598454
23190153.jpg,1,1,0.5862489350838587
23219435.jpg,1,1,0.3810393079183996
23244003.jpg,1,1,0.5627014029305428
23269854.jpg,1,1,0.4903336321003735
23271584.jpg,1,1,0.4377659789752215
23284987.jpg,1,1,0.5105393700068817
23298486.jpg,1,1,0.691711264080368
23312530.jpg,1,1,0.4629313589539379
23312828.jpg,0,0,0.9915559390792623
23378233.jpg,1,1,0.7715912399580702
23382476.jpg,1,1,0.4279678630409762
23395066.jpg,1,1,0.42360782297328115
23396506.jpg,1,1,0.7778435390209779
23399381.jpg,1,1,0.48218806099612266
23408304.jpg,1,1,0.5593407650012523
23428547.jpg,1,1,0.432225754018873
23429568.jpg,0,0,3.3782914709299803
23442028.jpg,1,1,0.930094582028687
23447406.jpg,0,0,0.9227004030253738
23447846.jpg,1,1,0.5646864110603929
23471932.jpg,0,0,0.9094556899508461
23480808.jpg,1,1,0.48281216400209814
23496182.jpg,1,1,0.528966314974241
23509530.jpg,1,1,9.4708720468916
23518693.jpg,1,1,0.5756807280704379
23520736.jpg,1,1,0.38299800897948444
23540016.jpg,1,1,0.37205025099683553
23561418.jpg,1,1,0.4359121039742604
23561634.jpg,1,1,0.37653988890815526
23614075.jpg,1,1,0.5447344479616731
23625228.jpg,1,1,0.4560011529829353
23626530.jpg,1,1,0.5502406400628388
23642299.jpg,1,1,0.469472429016605
23643684.jpg,1,1,0.5102141971001402
23659631.jpg,1,1,0.4877026310423389
23663026.jpg,0,0,0.8444285760633647
23669533.jpg,1,1,0.55469738796819
23679180.jpg,1,1,0.5093710600631312
23692835.jpg,1,1,0.6758231159765273
23696061.jpg,1,1,0.5089115359587595
23698444.jpg,1,1,0.45879450300708413
23743450.jpg,1,1,0.49263144796714187
23753804.jpg,1,1,1.1984029059531167
23754019.jpg,1,1,0.6172944569261745
23770560.jpg,1,1,0.5345456709619612
23798448.jpg,1,1,1.2163786640157923
23807464.jpg,1,1,0.4990234130527824
23828592.jpg,1,1,0.3868999989936128
23846714.jpg,1,1,1.1968332580290735
23847723.jpg,0,1,1.471160379005596
23855783.jpg,1,1,0.4085009030532092
23894677.jpg,0,0,0.8987439339980483
23898092.jpg,1,1,0.6758732839953154
23916984.jpg,1,1,0.39835775597020984
23935933.jpg,1,1,0.5156558330636472
23944645.jpg,1,1,0.4356279569910839
23948289.jpg,1,1,0.3752623659092933
23955531.jpg,1,1,0.47406391601543874
