sample_size,flowering_lengths,flowering_gradients,spatial_gradient_types,clustering,bootstrap_i,simulation_id,seed
600,30,67.19999999999999,non-linear,TRUE,53,10055,757264497.6899028
1200,30,67.19999999999999,non-linear,TRUE,53,10056,177634017.0763433
150,45,67.19999999999999,non-linear,TRUE,53,10057,598807914.4153744
300,45,67.19999999999999,non-linear,TRUE,53,10058,221282928.48356068
600,45,67.19999999999999,non-linear,TRUE,53,10059,840189279.5227468
1200,45,67.19999999999999,non-linear,TRUE,53,10060,310985025.4841149
150,60,67.19999999999999,non-linear,TRUE,53,10061,533557004.52812016
300,60,67.19999999999999,non-linear,TRUE,53,10062,843841862.6319617
600,60,67.19999999999999,non-linear,TRUE,53,10063,127190448.34375381
1200,60,67.19999999999999,non-linear,TRUE,53,10064,423475847.5795388
150,15,16.799999999999997,non-linear,TRUE,53,10065,757326966.6172564
300,15,16.799999999999997,non-linear,TRUE,53,10066,514000152.470544
600,15,16.799999999999997,non-linear,TRUE,53,10067,623917266.4936632
1200,15,16.799999999999997,non-linear,TRUE,53,10068,794044418.0276245
150,30,16.799999999999997,non-linear,TRUE,53,10069,203101163.264364
300,30,16.799999999999997,non-linear,TRUE,53,10070,837409100.0296175
600,30,16.799999999999997,non-linear,TRUE,53,10071,573360658.949241
1200,30,16.799999999999997,non-linear,TRUE,53,10072,130343455.35561442
150,45,16.799999999999997,non-linear,TRUE,53,10073,354953928.3849299
300,45,16.799999999999997,non-linear,TRUE,53,10074,912011705.3389549
600,45,16.799999999999997,non-linear,TRUE,53,10075,605085060.4660809
1200,45,16.799999999999997,non-linear,TRUE,53,10076,150254479.3765992
150,60,16.799999999999997,non-linear,TRUE,53,10077,525947265.3269768
300,60,16.799999999999997,non-linear,TRUE,53,10078,873067144.5373446
600,60,16.799999999999997,non-linear,TRUE,53,10079,656185772.9684561
1200,60,16.799999999999997,non-linear,TRUE,53,10080,280084003.46152484
150,15,33.599999999999994,linear,FALSE,53,10081,673175861.5933359
300,15,33.599999999999994,linear,FALSE,53,10082,811877978.7328094
600,15,33.599999999999994,linear,FALSE,53,10083,195868450.216949
1200,15,33.599999999999994,linear,FALSE,53,10084,34587349.044159055
150,30,33.599999999999994,linear,FALSE,53,10085,725984497.461468
300,30,33.599999999999994,linear,FALSE,53,10086,964765551.2671918
600,30,33.599999999999994,linear,FALSE,53,10087,443411903.2230228
1200,30,33.599999999999994,linear,FALSE,53,10088,981023801.4906645
150,45,33.599999999999994,linear,FALSE,53,10089,545543500.9207577
300,45,33.599999999999994,linear,FALSE,53,10090,642233623.8902062
600,45,33.599999999999994,linear,FALSE,53,10091,643240906.5309912
1200,45,33.599999999999994,linear,FALSE,53,10092,653415260.836482
150,60,33.599999999999994,linear,FALSE,53,10093,781936848.3033031
300,60,33.599999999999994,linear,FALSE,53,10094,337041198.508814
600,60,33.599999999999994,linear,FALSE,53,10095,666067207.6977789
1200,60,33.599999999999994,linear,FALSE,53,10096,573490453.1855136
150,15,67.19999999999999,linear,FALSE,53,10097,225316729.86224294
300,15,67.19999999999999,linear,FALSE,53,10098,450721996.83636427
600,15,67.19999999999999,linear,FALSE,53,10099,443126694.9977726
1200,15,67.19999999999999,linear,FALSE,53,10100,853525767.1028376
150,30,67.19999999999999,linear,FALSE,53,10101,612011801.6842753
300,30,67.19999999999999,linear,FALSE,53,10102,22206270.60160041
600,30,67.19999999999999,linear,FALSE,53,10103,854691613.2327169
1200,30,67.19999999999999,linear,FALSE,53,10104,466594767.98959076
150,45,67.19999999999999,linear,FALSE,53,10105,3752040.211111307
300,45,67.19999999999999,linear,FALSE,53,10106,445584248.2857406
600,45,67.19999999999999,linear,FALSE,53,10107,936160315.0609881
1200,45,67.19999999999999,linear,FALSE,53,10108,206477451.13819838
150,60,67.19999999999999,linear,FALSE,53,10109,385368100.6003171
300,60,67.19999999999999,linear,FALSE,53,10110,569346711.2723738
600,60,67.19999999999999,linear,FALSE,53,10111,90472948.7374425
1200,60,67.19999999999999,linear,FALSE,53,10112,241731332.1493566
150,15,16.799999999999997,linear,FALSE,53,10113,318080761.0042393
300,15,16.799999999999997,linear,FALSE,53,10114,218979360.7685715
600,15,16.799999999999997,linear,FALSE,53,10115,246049206.23824
1200,15,16.799999999999997,linear,FALSE,53,10116,295276381.77387416
150,30,16.799999999999997,linear,FALSE,53,10117,700600430.1365465
300,30,16.799999999999997,linear,FALSE,53,10118,603640665.7658517
600,30,16.799999999999997,linear,FALSE,53,10119,506424170.9187627
1200,30,16.799999999999997,linear,FALSE,53,10120,117371621.30884826
150,45,16.799999999999997,linear,FALSE,53,10121,37214040.2905643
300,45,16.799999999999997,linear,FALSE,53,10122,269426264.8001313
600,45,16.799999999999997,linear,FALSE,53,10123,465188487.4328971
1200,45,16.799999999999997,linear,FALSE,53,10124,75427721.72018886
150,60,16.799999999999997,linear,FALSE,53,10125,856166274.0539759
300,60,16.799999999999997,linear,FALSE,53,10126,259140383.6850077
600,60,16.799999999999997,linear,FALSE,53,10127,524834622.62898684
1200,60,16.799999999999997,linear,FALSE,53,10128,294338244.94481087
150,15,33.599999999999994,non-linear,FALSE,53,10129,164089297.875762
300,15,33.599999999999994,non-linear,FALSE,53,10130,819842899.4510323
600,15,33.599999999999994,non-linear,FALSE,53,10131,257621210.7669562
1200,15,33.599999999999994,non-linear,FALSE,53,10132,156756031.55978024
150,30,33.599999999999994,non-linear,FALSE,53,10133,144797738.40866983
300,30,33.599999999999994,non-linear,FALSE,53,10134,437753349.77544844
600,30,33.599999999999994,non-linear,FALSE,53,10135,400930730.16032577
1200,30,33.599999999999994,non-linear,FALSE,53,10136,901271017.966792
150,45,33.599999999999994,non-linear,FALSE,53,10137,2297049.155458808
300,45,33.599999999999994,non-linear,FALSE,53,10138,289716369.7052747
600,45,33.599999999999994,non-linear,FALSE,53,10139,87114982.77261853
1200,45,33.599999999999994,non-linear,FALSE,53,10140,945505503.565073
150,60,33.599999999999994,non-linear,FALSE,53,10141,823763612.890616
300,60,33.599999999999994,non-linear,FALSE,53,10142,486645688.0699843
600,60,33.599999999999994,non-linear,FALSE,53,10143,811564450.385049
1200,60,33.599999999999994,non-linear,FALSE,53,10144,107545631.70485198
150,15,67.19999999999999,non-linear,FALSE,53,10145,778986768.098548
300,15,67.19999999999999,non-linear,FALSE,53,10146,518094889.81962204
600,15,67.19999999999999,non-linear,FALSE,53,10147,843024275.964126
1200,15,67.19999999999999,non-linear,FALSE,53,10148,664940970.716998
150,30,67.19999999999999,non-linear,FALSE,53,10149,962707078.7828416
300,30,67.19999999999999,non-linear,FALSE,53,10150,773785033.7289274
600,30,67.19999999999999,non-linear,FALSE,53,10151,737140675.5410135
1200,30,67.19999999999999,non-linear,FALSE,53,10152,329267131.8631619
150,45,67.19999999999999,non-linear,FALSE,53,10153,253630206.6873759
300,45,67.19999999999999,non-linear,FALSE,53,10154,465334457.5781375
600,45,67.19999999999999,non-linear,FALSE,53,10155,624818214.6809995
1200,45,67.19999999999999,non-linear,FALSE,53,10156,591701458.6739242
150,60,67.19999999999999,non-linear,FALSE,53,10157,779201765.3118819
300,60,67.19999999999999,non-linear,FALSE,53,10158,972993137.780577
600,60,67.19999999999999,non-linear,FALSE,53,10159,795622067.7588135
1200,60,67.19999999999999,non-linear,FALSE,53,10160,449431003.07136774
150,15,16.799999999999997,non-linear,FALSE,53,10161,399360268.6095983
300,15,16.799999999999997,non-linear,FALSE,53,10162,353585165.4596627
600,15,16.799999999999997,non-linear,FALSE,53,10163,983706467.5521106
1200,15,16.799999999999997,non-linear,FALSE,53,10164,347715653.4790993
150,30,16.799999999999997,non-linear,FALSE,53,10165,690333534.963429
300,30,16.799999999999997,non-linear,FALSE,53,10166,192623952.17083395
600,30,16.799999999999997,non-linear,FALSE,53,10167,630945542.5944179
1200,30,16.799999999999997,non-linear,FALSE,53,10168,707070429.3437302
150,45,16.799999999999997,non-linear,FALSE,53,10169,682940494.7347939
300,45,16.799999999999997,non-linear,FALSE,53,10170,683120558.7368459
600,45,16.799999999999997,non-linear,FALSE,53,10171,2198359.230533242
1200,45,16.799999999999997,non-linear,FALSE,53,10172,807323630.6663603
150,60,16.799999999999997,non-linear,FALSE,53,10173,198551376.35022402
300,60,16.799999999999997,non-linear,FALSE,53,10174,644001923.9671528
600,60,16.799999999999997,non-linear,FALSE,53,10175,955618747.2771853
1200,60,16.799999999999997,non-linear,FALSE,53,10176,384808611.8232459
150,15,33.599999999999994,linear,TRUE,54,10177,271411983.5291058
300,15,33.599999999999994,linear,TRUE,54,10178,479877760.16816497
600,15,33.599999999999994,linear,TRUE,54,10179,558014506.4741373
1200,15,33.599999999999994,linear,TRUE,54,10180,898976162.308827
150,30,33.599999999999994,linear,TRUE,54,10181,78457016.73068106
300,30,33.599999999999994,linear,TRUE,54,10182,3385048.1268018484
600,30,33.599999999999994,linear,TRUE,54,10183,36163242.533802986
1200,30,33.599999999999994,linear,TRUE,54,10184,168539695.44172287
150,45,33.599999999999994,linear,TRUE,54,10185,825066604.4186801
300,45,33.599999999999994,linear,TRUE,54,10186,679307698.039338
600,45,33.599999999999994,linear,TRUE,54,10187,954577771.4811265
1200,45,33.599999999999994,linear,TRUE,54,10188,804092177.4227172
150,60,33.599999999999994,linear,TRUE,54,10189,389273524.7500241
300,60,33.599999999999994,linear,TRUE,54,10190,776266437.0238781
600,60,33.599999999999994,linear,TRUE,54,10191,633641311.4331663
1200,60,33.599999999999994,linear,TRUE,54,10192,289479726.69266164
150,15,67.19999999999999,linear,TRUE,54,10193,404428296.95530236
300,15,67.19999999999999,linear,TRUE,54,10194,79615496.5646565
600,15,67.19999999999999,linear,TRUE,54,10195,918994802.7487844
1200,15,67.19999999999999,linear,TRUE,54,10196,848294746.1307049
150,30,67.19999999999999,linear,TRUE,54,10197,1324718.5852378607
300,30,67.19999999999999,linear,TRUE,54,10198,729679366.3408607
600,30,67.19999999999999,linear,TRUE,54,10199,346588750.3698468
1200,30,67.19999999999999,linear,TRUE,54,10200,74679000.76881051
150,45,67.19999999999999,linear,TRUE,54,10201,552359793.1023687
300,45,67.19999999999999,linear,TRUE,54,10202,913788319.5653558
600,45,67.19999999999999,linear,TRUE,54,10203,118164393.58517528
1200,45,67.19999999999999,linear,TRUE,54,10204,843078904.3195546
150,60,67.19999999999999,linear,TRUE,54,10205,423797637.6898587
300,60,67.19999999999999,linear,TRUE,54,10206,972696852.4046242
600,60,67.19999999999999,linear,TRUE,54,10207,148201622.53454328
1200,60,67.19999999999999,linear,TRUE,54,10208,280643556.7326844
150,15,16.799999999999997,linear,TRUE,54,10209,500410618.0276722
300,15,16.799999999999997,linear,TRUE,54,10210,957687505.7537109
600,15,16.799999999999997,linear,TRUE,54,10211,854718391.3178742
1200,15,16.799999999999997,linear,TRUE,54,10212,249007227.36492753
150,30,16.799999999999997,linear,TRUE,54,10213,764114276.971668
300,30,16.799999999999997,linear,TRUE,54,10214,721790545.3871936
600,30,16.799999999999997,linear,TRUE,54,10215,471434394.13048327
1200,30,16.799999999999997,linear,TRUE,54,10216,220650326.22776926
150,45,16.799999999999997,linear,TRUE,54,10217,643232066.417113
300,45,16.799999999999997,linear,TRUE,54,10218,807758489.1580045
600,45,16.799999999999997,linear,TRUE,54,10219,468909472.69275784
1200,45,16.799999999999997,linear,TRUE,54,10220,377790844.53359246
150,60,16.799999999999997,linear,TRUE,54,10221,41842690.436169505
300,60,16.799999999999997,linear,TRUE,54,10222,266876414.8838818
600,60,16.799999999999997,linear,TRUE,54,10223,949666319.6478039
1200,60,16.799999999999997,linear,TRUE,54,10224,844556693.6861724
150,15,33.599999999999994,non-linear,TRUE,54,10225,335716042.66762733
300,15,33.599999999999994,non-linear,TRUE,54,10226,396635267.65070856
600,15,33.599999999999994,non-linear,TRUE,54,10227,727374366.2517518
1200,15,33.599999999999994,non-linear,TRUE,54,10228,14463070.314377546
150,30,33.599999999999994,non-linear,TRUE,54,10229,118049404.35104072
300,30,33.599999999999994,non-linear,TRUE,54,10230,338892319.7053373
600,30,33.599999999999994,non-linear,TRUE,54,10231,617465669.7548926
1200,30,33.599999999999994,non-linear,TRUE,54,10232,591220962.1164948
150,45,33.599999999999994,non-linear,TRUE,54,10233,478065572.6790428
300,45,33.599999999999994,non-linear,TRUE,54,10234,487010206.0958743
600,45,33.599999999999994,non-linear,TRUE,54,10235,676113051.5951663
1200,45,33.599999999999994,non-linear,TRUE,54,10236,990616049.8503596
150,60,33.599999999999994,non-linear,TRUE,54,10237,251467899.65219796
300,60,33.599999999999994,non-linear,TRUE,54,10238,755402992.9451644
600,60,33.599999999999994,non-linear,TRUE,54,10239,122311465.67501128
1200,60,33.599999999999994,non-linear,TRUE,54,10240,324688467.42995083
150,15,67.19999999999999,non-linear,TRUE,54,10241,613061121.4321107
300,15,67.19999999999999,non-linear,TRUE,54,10242,526625467.69715846
600,15,67.19999999999999,non-linear,TRUE,54,10243,280906941.74170494
1200,15,67.19999999999999,non-linear,TRUE,54,10244,865513101.6857922
150,30,67.19999999999999,non-linear,TRUE,54,10245,735079407.2262943
300,30,67.19999999999999,non-linear,TRUE,54,10246,492662324.5701194
600,30,67.19999999999999,non-linear,TRUE,54,10247,358363134.0879947
1200,30,67.19999999999999,non-linear,TRUE,54,10248,436670942.4648434
150,45,67.19999999999999,non-linear,TRUE,54,10249,83910393.52864027
300,45,67.19999999999999,non-linear,TRUE,54,10250,848072863.4167463
600,45,67.19999999999999,non-linear,TRUE,54,10251,971473991.1723882
1200,45,67.19999999999999,non-linear,TRUE,54,10252,615989332.3201686
150,60,67.19999999999999,non-linear,TRUE,54,10253,760821432.1080595
300,60,67.19999999999999,non-linear,TRUE,54,10254,159141320.96804678
600,60,67.19999999999999,non-linear,TRUE,54,10255,114429403.09643745
1200,60,67.19999999999999,non-linear,TRUE,54,10256,692345440.1548952
150,15,16.799999999999997,non-linear,TRUE,54,10257,33203128.958120942
300,15,16.799999999999997,non-linear,TRUE,54,10258,329084062.71599233
600,15,16.799999999999997,non-linear,TRUE,54,10259,405541308.2242012
1200,15,16.799999999999997,non-linear,TRUE,54,10260,56333829.4159621
150,30,16.799999999999997,non-linear,TRUE,54,10261,874091736.2738401
300,30,16.799999999999997,non-linear,TRUE,54,10262,646398143.3771551
600,30,16.799999999999997,non-linear,TRUE,54,10263,940492004.621774
1200,30,16.799999999999997,non-linear,TRUE,54,10264,688785281.9636464
150,45,16.799999999999997,non-linear,TRUE,54,10265,108405043.83668303
300,45,16.799999999999997,non-linear,TRUE,54,10266,971906803.3155054
600,45,16.799999999999997,non-linear,TRUE,54,10267,41932596.35940194
1200,45,16.799999999999997,non-linear,TRUE,54,10268,344077252.31722
150,60,16.799999999999997,non-linear,TRUE,54,10269,651596745.941788
300,60,16.799999999999997,non-linear,TRUE,54,10270,809654286.3640934
600,60,16.799999999999997,non-linear,TRUE,54,10271,905494724.1675109
1200,60,16.799999999999997,non-linear,TRUE,54,10272,245336198.4807998
150,15,33.599999999999994,linear,FALSE,54,10273,119499327.3820728
300,15,33.599999999999994,linear,FALSE,54,10274,135760993.46391857
600,15,33.599999999999994,linear,FALSE,54,10275,976004409.1381133
1200,15,33.599999999999994,linear,FALSE,54,10276,534538471.13996744
150,30,33.599999999999994,linear,FALSE,54,10277,237046135.1238191
300,30,33.599999999999994,linear,FALSE,54,10278,615524076.6238421
600,30,33.599999999999994,linear,FALSE,54,10279,29789169.318974018
1200,30,33.599999999999994,linear,FALSE,54,10280,604221036.4248604
150,45,33.599999999999994,linear,FALSE,54,10281,148444529.6227932
300,45,33.599999999999994,linear,FALSE,54,10282,661733940.7093823
600,45,33.599999999999994,linear,FALSE,54,10283,915045942.1798587
1200,45,33.599999999999994,linear,FALSE,54,10284,463122782.53026307
150,60,33.599999999999994,linear,FALSE,54,10285,818091320.1067597
300,60,33.599999999999994,linear,FALSE,54,10286,283132368.69871616
600,60,33.599999999999994,linear,FALSE,54,10287,389946926.6179949
1200,60,33.599999999999994,linear,FALSE,54,10288,906371368.0952787
150,15,67.19999999999999,linear,FALSE,54,10289,856445339.275524
300,15,67.19999999999999,linear,FALSE,54,10290,362907.30349719524
600,15,67.19999999999999,linear,FALSE,54,10291,534955155.80289066
1200,15,67.19999999999999,linear,FALSE,54,10292,135997870.70415914
150,30,67.19999999999999,linear,FALSE,54,10293,559288264.2522454
300,30,67.19999999999999,linear,FALSE,54,10294,346181847.62075543
600,30,67.19999999999999,linear,FALSE,54,10295,179710054.77011204
1200,30,67.19999999999999,linear,FALSE,54,10296,614628047.6823449
150,45,67.19999999999999,linear,FALSE,54,10297,19789381.88403845
300,45,67.19999999999999,linear,FALSE,54,10298,112421508.64563882
600,45,67.19999999999999,linear,FALSE,54,10299,186494797.46818542
1200,45,67.19999999999999,linear,FALSE,54,10300,163002200.89033246
150,60,67.19999999999999,linear,FALSE,54,10301,615589837.3108357
300,60,67.19999999999999,linear,FALSE,54,10302,148159056.66910112
600,60,67.19999999999999,linear,FALSE,54,10303,855603974.5453745
1200,60,67.19999999999999,linear,FALSE,54,10304,682140547.0836908
150,15,16.799999999999997,linear,FALSE,54,10305,47809731.21523857
300,15,16.799999999999997,linear,FALSE,54,10306,220867584.45948362
600,15,16.799999999999997,linear,FALSE,54,10307,790767219.8489308
1200,15,16.799999999999997,linear,FALSE,54,10308,714483518.153429
150,30,16.799999999999997,linear,FALSE,54,10309,459758728.50976884
300,30,16.799999999999997,linear,FALSE,54,10310,593172858.2363576
600,30,16.799999999999997,linear,FALSE,54,10311,606396771.2689191
1200,30,16.799999999999997,linear,FALSE,54,10312,866822036.2160355
150,45,16.799999999999997,linear,FALSE,54,10313,339633579.59873974
300,45,16.799999999999997,linear,FALSE,54,10314,306241719.9835181
600,45,16.799999999999997,linear,FALSE,54,10315,282571181.1892688
1200,45,16.799999999999997,linear,FALSE,54,10316,228277320.50791383
150,60,16.799999999999997,linear,FALSE,54,10317,43749445.35084069
300,60,16.799999999999997,linear,FALSE,54,10318,797961574.9791265
600,60,16.799999999999997,linear,FALSE,54,10319,424714563.88011575
1200,60,16.799999999999997,linear,FALSE,54,10320,147652782.96545148
150,15,33.599999999999994,non-linear,FALSE,54,10321,946053132.1819872
300,15,33.599999999999994,non-linear,FALSE,54,10322,575562049.1690934
600,15,33.599999999999994,non-linear,FALSE,54,10323,92618340.85918963
1200,15,33.599999999999994,non-linear,FALSE,54,10324,496077507.96712935
150,30,33.599999999999994,non-linear,FALSE,54,10325,759419935.522601
300,30,33.599999999999994,non-linear,FALSE,54,10326,758861725.6842554
600,30,33.599999999999994,non-linear,FALSE,54,10327,911760715.0692493
1200,30,33.599999999999994,non-linear,FALSE,54,10328,367920449.70206916
150,45,33.599999999999994,non-linear,FALSE,54,10329,295626588.864252
300,45,33.599999999999994,non-linear,FALSE,54,10330,889031741.0696298
600,45,33.599999999999994,non-linear,FALSE,54,10331,519102634.6292347
1200,45,33.599999999999994,non-linear,FALSE,54,10332,555103702.7034909
150,60,33.599999999999994,non-linear,FALSE,54,10333,276243484.81185734
300,60,33.599999999999994,non-linear,FALSE,54,10334,808034066.8093413
600,60,33.599999999999994,non-linear,FALSE,54,10335,751546721.206978
1200,60,33.599999999999994,non-linear,FALSE,54,10336,587954564.0200377
150,15,67.19999999999999,non-linear,FALSE,54,10337,821995244.5942909
300,15,67.19999999999999,non-linear,FALSE,54,10338,566115626.1339784
600,15,67.19999999999999,non-linear,FALSE,54,10339,704904132.0569813
1200,15,67.19999999999999,non-linear,FALSE,54,10340,781358053.907752
150,30,67.19999999999999,non-linear,FALSE,54,10341,839066884.7132474
300,30,67.19999999999999,non-linear,FALSE,54,10342,386255979.7707945
600,30,67.19999999999999,non-linear,FALSE,54,10343,284839145.1407224
1200,30,67.19999999999999,non-linear,FALSE,54,10344,537277380.0045252
150,45,67.19999999999999,non-linear,FALSE,54,10345,657950430.4099828
300,45,67.19999999999999,non-linear,FALSE,54,10346,378750705.39303124
600,45,67.19999999999999,non-linear,FALSE,54,10347,452535788.9942825
1200,45,67.19999999999999,non-linear,FALSE,54,10348,233324993.8674271
150,60,67.19999999999999,non-linear,FALSE,54,10349,582768296.5900749
300,60,67.19999999999999,non-linear,FALSE,54,10350,19680693.7456131
600,60,67.19999999999999,non-linear,FALSE,54,10351,808793739.8813665
1200,60,67.19999999999999,non-linear,FALSE,54,10352,83280716.32422507
150,15,16.799999999999997,non-linear,FALSE,54,10353,279488495.5510497
300,15,16.799999999999997,non-linear,FALSE,54,10354,281481401.9948244
600,15,16.799999999999997,non-linear,FALSE,54,10355,401251207.1058154
1200,15,16.799999999999997,non-linear,FALSE,54,10356,986042261.1236572
150,30,16.799999999999997,non-linear,FALSE,54,10357,743345305.0907701
300,30,16.799999999999997,non-linear,FALSE,54,10358,723517913.3713245
600,30,16.799999999999997,non-linear,FALSE,54,10359,694608203.6010921
1200,30,16.799999999999997,non-linear,FALSE,54,10360,151740174.27489161
150,45,16.799999999999997,non-linear,FALSE,54,10361,448953266.0227269
300,45,16.799999999999997,non-linear,FALSE,54,10362,336982630.42606413
600,45,16.799999999999997,non-linear,FALSE,54,10363,515033134.0264529
1200,45,16.799999999999997,non-linear,FALSE,54,10364,858780717.4772024
150,60,16.799999999999997,non-linear,FALSE,54,10365,511410125.29842556
300,60,16.799999999999997,non-linear,FALSE,54,10366,530921120.1965809
600,60,16.799999999999997,non-linear,FALSE,54,10367,12176187.476143241
1200,60,16.799999999999997,non-linear,FALSE,54,10368,424560119.39793825
150,15,33.599999999999994,linear,TRUE,55,10369,770599797.135219
300,15,33.599999999999994,linear,TRUE,55,10370,213214649.586007
600,15,33.599999999999994,linear,TRUE,55,10371,257043759.10572708
1200,15,33.599999999999994,linear,TRUE,55,10372,142264167.5453633
150,30,33.599999999999994,linear,TRUE,55,10373,281107251.0667145
300,30,33.599999999999994,linear,TRUE,55,10374,659406264.7782266
600,30,33.599999999999994,linear,TRUE,55,10375,153486736.1187935
1200,30,33.599999999999994,linear,TRUE,55,10376,883718309.9240065
150,45,33.599999999999994,linear,TRUE,55,10377,745963404.6535939
300,45,33.599999999999994,linear,TRUE,55,10378,829884026.6652405
600,45,33.599999999999994,linear,TRUE,55,10379,861254074.6107697
1200,45,33.599999999999994,linear,TRUE,55,10380,815874957.7123672
150,60,33.599999999999994,linear,TRUE,55,10381,357287751.2779087
300,60,33.599999999999994,linear,TRUE,55,10382,928802151.2329578
600,60,33.599999999999994,linear,TRUE,55,10383,96674310.50911546
1200,60,33.599999999999994,linear,TRUE,55,10384,419540998.7587482
150,15,67.19999999999999,linear,TRUE,55,10385,446802901.8025845
300,15,67.19999999999999,linear,TRUE,55,10386,700249998.5974282
600,15,67.19999999999999,linear,TRUE,55,10387,611934371.5254217
1200,15,67.19999999999999,linear,TRUE,55,10388,435892939.80039656
150,30,67.19999999999999,linear,TRUE,55,10389,954856831.8132311
300,30,67.19999999999999,linear,TRUE,55,10390,267758064.67048824
600,30,67.19999999999999,linear,TRUE,55,10391,693830652.3952633
1200,30,67.19999999999999,linear,TRUE,55,10392,979964229.7439277
150,45,67.19999999999999,linear,TRUE,55,10393,562556758.0573261
300,45,67.19999999999999,linear,TRUE,55,10394,73093369.13749576
600,45,67.19999999999999,linear,TRUE,55,10395,622988137.4165416
1200,45,67.19999999999999,linear,TRUE,55,10396,182528004.05025482
150,60,67.19999999999999,linear,TRUE,55,10397,321740577.23023
300,60,67.19999999999999,linear,TRUE,55,10398,915292819.4962442
600,60,67.19999999999999,linear,TRUE,55,10399,468900588.3410573
1200,60,67.19999999999999,linear,TRUE,55,10400,115408343.96146238
150,15,16.799999999999997,linear,TRUE,55,10401,607094050.3850579
300,15,16.799999999999997,linear,TRUE,55,10402,246421242.36561358
600,15,16.799999999999997,linear,TRUE,55,10403,731038561.3236576
1200,15,16.799999999999997,linear,TRUE,55,10404,918762631.4815134
150,30,16.799999999999997,linear,TRUE,55,10405,484150763.1354034
300,30,16.799999999999997,linear,TRUE,55,10406,306288510.32815874
600,30,16.799999999999997,linear,TRUE,55,10407,847996641.8817639
1200,30,16.799999999999997,linear,TRUE,55,10408,367421601.2004763
150,45,16.799999999999997,linear,TRUE,55,10409,952475377.1256655
300,45,16.799999999999997,linear,TRUE,55,10410,924839350.6277353
600,45,16.799999999999997,linear,TRUE,55,10411,90551333.26910436
1200,45,16.799999999999997,linear,TRUE,55,10412,546796564.9440885
150,60,16.799999999999997,linear,TRUE,55,10413,458229119.6566075
300,60,16.799999999999997,linear,TRUE,55,10414,294719733.5306555
600,60,16.799999999999997,linear,TRUE,55,10415,974938180.5304438
1200,60,16.799999999999997,linear,TRUE,55,10416,105885819.06631589
150,15,33.599999999999994,non-linear,TRUE,55,10417,705299426.3358414
300,15,33.599999999999994,non-linear,TRUE,55,10418,330619839.25290406
600,15,33.599999999999994,non-linear,TRUE,55,10419,633513554.4650257
1200,15,33.599999999999994,non-linear,TRUE,55,10420,968037106.7952365
150,30,33.599999999999994,non-linear,TRUE,55,10421,619984746.9106317
300,30,33.599999999999994,non-linear,TRUE,55,10422,546775844.6466178
600,30,33.599999999999994,non-linear,TRUE,55,10423,609411474.7829735
1200,30,33.599999999999994,non-linear,TRUE,55,10424,669737529.9409032
150,45,33.599999999999994,non-linear,TRUE,55,10425,721739176.6607761
300,45,33.599999999999994,non-linear,TRUE,55,10426,905026187.8874153
600,45,33.599999999999994,non-linear,TRUE,55,10427,600005022.2501159
1200,45,33.599999999999994,non-linear,TRUE,55,10428,875665821.833536
150,60,33.599999999999994,non-linear,TRUE,55,10429,347864411.0728055
300,60,33.599999999999994,non-linear,TRUE,55,10430,439491161.1452699
600,60,33.599999999999994,non-linear,TRUE,55,10431,800847578.0952722
1200,60,33.599999999999994,non-linear,TRUE,55,10432,980089415.3304398
150,15,67.19999999999999,non-linear,TRUE,55,10433,590894534.252584
300,15,67.19999999999999,non-linear,TRUE,55,10434,436891733.66874456
600,15,67.19999999999999,non-linear,TRUE,55,10435,538751022.6573795
1200,15,67.19999999999999,non-linear,TRUE,55,10436,878608631.4357817
150,30,67.19999999999999,non-linear,TRUE,55,10437,568758353.3581346
300,30,67.19999999999999,non-linear,TRUE,55,10438,817137521.2259591
600,30,67.19999999999999,non-linear,TRUE,55,10439,586845465.9357667
1200,30,67.19999999999999,non-linear,TRUE,55,10440,445515755.5639744
150,45,67.19999999999999,non-linear,TRUE,55,10441,732930907.048285
300,45,67.19999999999999,non-linear,TRUE,55,10442,9894393.617287278
600,45,67.19999999999999,non-linear,TRUE,55,10443,828770704.5674324
1200,45,67.19999999999999,non-linear,TRUE,55,10444,778739388.5664642
150,60,67.19999999999999,non-linear,TRUE,55,10445,958228697.5346506
300,60,67.19999999999999,non-linear,TRUE,55,10446,517796554.36985195
600,60,67.19999999999999,non-linear,TRUE,55,10447,56950962.86945045
1200,60,67.19999999999999,non-linear,TRUE,55,10448,360879912.2739583
150,15,16.799999999999997,non-linear,TRUE,55,10449,259721075.18464327
300,15,16.799999999999997,non-linear,TRUE,55,10450,949296827.4280429
600,15,16.799999999999997,non-linear,TRUE,55,10451,761821007.8217089
1200,15,16.799999999999997,non-linear,TRUE,55,10452,311845374.29362535
150,30,16.799999999999997,non-linear,TRUE,55,10453,964308858.6162776
300,30,16.799999999999997,non-linear,TRUE,55,10454,281664576.6142756
600,30,16.799999999999997,non-linear,TRUE,55,10455,939345591.2359059
1200,30,16.799999999999997,non-linear,TRUE,55,10456,173986159.26504135
150,45,16.799999999999997,non-linear,TRUE,55,10457,643124203.89615
300,45,16.799999999999997,non-linear,TRUE,55,10458,310532447.41633534
600,45,16.799999999999997,non-linear,TRUE,55,10459,761381576.3033926
1200,45,16.799999999999997,non-linear,TRUE,55,10460,125400520.39548755
150,60,16.799999999999997,non-linear,TRUE,55,10461,629481341.2241638
